x,y,S
5.3945,-2.2213,0.93506
5.5214,-2.2213,0.87928
5.6484,-2.2213,0.81465
5.7753,-2.2213,0.74244
5.9022,-2.2213,0.66399
6.0291,-2.2213,0.58079
6.1561,-2.2213,0.49437
6.283,-2.2213,0.40632
-6.283,-2.0943,-0.83789
-6.1561,-2.0943,-0.93483
-6.0291,-2.0943,-1.03
-5.9022,-2.0943,-1.1217
-5.7753,-2.0943,-1.2082
-5.6484,-2.0943,-1.2879
-5.5214,-2.0943,-1.3593
-5.3945,-2.0943,-1.4212
-5.2676,-2.0943,-1.4722
-5.1406,-2.0943,-1.5113
-5.0137,-2.0943,-1.5378
-4.8868,-2.0943,-1.551
-4.7598,-2.0943,-1.5505
-4.6329,-2.0943,-1.536
-4.506,-2.0943,-1.5077
-4.3791,-2.0943,-1.4657
-4.2521,-2.0943,-1.4106
-4.1252,-2.0943,-1.3429
-3.9983,-2.0943,-1.2637
-3.8713,-2.0943,-1.174
-3.7444,-2.0943,-1.0749
-3.6175,-2.0943,-0.96795
-3.4906,-2.0943,-0.85461
-3.3636,-2.0943,-0.73651
-3.2367,-2.0943,-0.61534
-3.1098,-2.0943,-0.49285
-2.9828,-2.0943,-0.3708
-2.8559,-2.0943,-0.25096
-2.729,-2.0943,-0.13504
-2.6021,-2.0943,-0.024708
-2.4751,-2.0943,0.078465
-2.3482,-2.0943,0.17302
-2.2213,-2.0943,0.25765
-2.0943,-2.0943,0.33119
-1.9674,-2.0943,0.39266
-1.8405,-2.0943,0.44127
-1.7135,-2.0943,0.47646
-1.5866,-2.0943,0.49785
-1.4597,-2.0943,0.50531
-1.3328,-2.0943,0.49893
-1.2058,-2.0943,0.479
-1.0789,-2.0943,0.44605
-0.95197,-2.0943,0.40082
-0.82504,-2.0943,0.34425
-0.69811,-2.0943,0.27743
-0.57118,-2.0943,0.20166
-0.44425,-2.0943,0.11836
-0.31732,-2.0943,0.029065
-0.19039,-2.0943,-0.064575
-0.063465,-2.0943,-0.16085
0.063465,-2.0943,-0.25801
0.19039,-2.0943,-0.35429
0.31732,-2.0943,-0.44793
0.44425,-2.0943,-0.53722
0.57118,-2.0943,-0.62053
0.69811,-2.0943,-0.6963
0.82504,-2.0943,-0.76311
0.95197,-2.0943,-0.81969
1.0789,-2.0943,-0.86492
1.2058,-2.0943,-0.89786
1.3328,-2.0943,-0.91779
1.4597,-2.0943,-0.92418
1.5866,-2.0943,-0.91672
1.7135,-2.0943,-0.89533
1.8405,-2.0943,-0.86014
1.9674,-2.0943,-0.81152
2.0943,-2.0943,-0.75005
2.2213,-2.0943,-0.67652
2.3482,-2.0943,-0.59189
2.4751,-2.0943,-0.49733
2.6021,-2.0943,-0.39416
2.729,-2.0943,-0.28383
2.8559,-2.0943,-0.16791
2.9828,-2.0943,-0.048063
3.1098,-2.0943,0.073986
3.2367,-2.0943,0.19648
3.3636,-2.0943,0.31765
3.4906,-2.0943,0.43575
3.6175,-2.0943,0.54908
3.7444,-2.0943,0.65603
3.8713,-2.0943,0.75509
3.9983,-2.0943,0.84485
4.1252,-2.0943,0.92408
4.2521,-2.0943,0.99171
4.3791,-2.0943,1.0469
4.506,-2.0943,1.0888
4.6329,-2.0943,1.1172
4.7598,-2.0943,1.1316
4.8868,-2.0943,1.1322
5.0137,-2.0943,1.119
5.1406,-2.0943,1.0925
5.2676,-2.0943,1.0533
5.3945,-2.0943,1.0023
5.5214,-2.0943,0.94046
5.6484,-2.0943,0.86901
5.7753,-2.0943,0.7893
5.9022,-2.0943,0.70281
6.0291,-2.0943,0.61114
6.1561,-2.0943,0.51597
6.283,-2.0943,0.41903
-6.283,-1.9674,-0.82521
-6.1561,-1.9674,-0.92928
-6.0291,-1.9674,-1.0315
-5.9022,-1.9674,-1.1299
-5.7753,-1.9674,-1.2229
-5.6484,-1.9674,-1.3086
-5.5214,-1.9674,-1.3855
-5.3945,-1.9674,-1.4522
-5.2676,-1.9674,-1.5073
-5.1406,-1.9674,-1.5499
-5.0137,-1.9674,-1.5789
-4.8868,-1.9674,-1.5938
-4.7598,-1.9674,-1.5941
-4.6329,-1.9674,-1.5795
-4.506,-1.9674,-1.5501
-4.3791,-1.9674,-1.5063
-4.2521,-1.9674,-1.4483
-4.1252,-1.9674,-1.3771
-3.9983,-1.9674,-1.2936
-3.8713,-1.9674,-1.1988
-3.7444,-1.9674,-1.0941
-3.6175,-1.9674,-0.98106
-3.4906,-1.9674,-0.86118
-3.3636,-1.9674,-0.73622
-3.2367,-1.9674,-0.608
-3.1098,-1.9674,-0.47837
-2.9828,-1.9674,-0.34921
-2.8559,-1.9674,-0.22239
-2.729,-1.9674,-0.099761
-2.6021,-1.9674,0.016919
-2.4751,-1.9674,0.12598
-2.3482,-1.9674,0.22586
-2.2213,-1.9674,0.31516
-2.0943,-1.9674,0.39266
-1.9674,-1.9674,0.4573
-1.8405,-1.9674,0.50825
-1.7135,-1.9674,0.5449
-1.5866,-1.9674,0.56686
-1.4597,-1.9674,0.57398
-1.3328,-1.9674,0.56635
-1.2058,-1.9674,0.5443
-1.0789,-1.9674,0.50839
-0.95197,-1.9674,0.45939
-0.82504,-1.9674,0.39831
-0.69811,-1.9674,0.32633
-0.57118,-1.9674,0.2448
-0.44425,-1.9674,0.15526
-0.31732,-1.9674,0.059331
-0.19039,-1.9674,-0.041224
-0.063465,-1.9674,-0.14459
0.063465,-1.9674,-0.24889
0.19039,-1.9674,-0.35226
0.31732,-1.9674,-0.45281
0.44425,-1.9674,-0.54874
0.57118,-1.9674,-0.63828
0.69811,-1.9674,-0.71981
0.82504,-1.9674,-0.79179
0.95197,-1.9674,-0.85287
1.0789,-1.9674,-0.90187
1.2058,-1.9674,-0.93778
1.3328,-1.9674,-0.95983
1.4597,-1.9674,-0.96746
1.5866,-1.9674,-0.96034
1.7135,-1.9674,-0.93838
1.8405,-1.9674,-0.90173
1.9674,-1.9674,-0.85078
2.0943,-1.9674,-0.78614
2.2213,-1.9674,-0.70864
2.3482,-1.9674,-0.61934
2.4751,-1.9674,-0.51946
2.6021,-1.9674,-0.4104
2.729,-1.9674,-0.29372
2.8559,-1.9674,-0.17109
2.9828,-1.9674,-0.044273
3.1098,-1.9674,0.084887
3.2367,-1.9674,0.21452
3.3636,-1.9674,0.34274
3.4906,-1.9674,0.4677
3.6175,-1.9674,0.58758
3.7444,-1.9674,0.70066
3.8713,-1.9674,0.80533
3.9983,-1.9674,0.9001
4.1252,-1.9674,0.98366
4.2521,-1.9674,1.0549
4.3791,-1.9674,1.1128
4.506,-1.9674,1.1567
4.6329,-1.9674,1.186
4.7598,-1.9674,1.2006
4.8868,-1.9674,1.2003
5.0137,-1.9674,1.1855
5.1406,-1.9674,1.1564
5.2676,-1.9674,1.1139
5.3945,-1.9674,1.0587
5.5214,-1.9674,0.99202
5.6484,-1.9674,0.9151
5.7753,-1.9674,0.82938
5.9022,-1.9674,0.73644
6.0291,-1.9674,0.63799
6.1561,-1.9674,0.5358
6.283,-1.9674,0.43173
-6.283,-1.8405,-0.81253
-6.1561,-1.8405,-0.92185
-6.0291,-1.8405,-1.0292
-5.9022,-1.8405,-1.1327
-5.7753,-1.8405,-1.2303
-5.6484,-1.8405,-1.3205
-5.5214,-1.8405,-1.4014
-5.3945,-1.8405,-1.4717
-5.2676,-1.8405,-1.5299
-5.1406,-1.8405,-1.5749
-5.0137,-1.8405,-1.6058
-4.8868,-1.8405,-1.622
-4.7598,-1.8405,-1.6228
-4.6329,-1.8405,-1.6082
-4.506,-1.8405,-1.578
-4.3791,-1.8405,-1.5328
-4.2521,-1.8405,-1.4728
-4.1252,-1.8405,-1.399
-3.9983,-1.8405,-1.3122
-3.8713,-1.8405,-1.2138
-3.7444,-1.8405,-1.105
-3.6175,-1.8405,-0.98737
-3.4906,-1.8405,-0.86267
-3.3636,-1.8405,-0.73266
-3.2367,-1.8405,-0.59925
-3.1098,-1.8405,-0.46435
-2.9828,-1.8405,-0.32996
-2.8559,-1.8405,-0.19801
-2.729,-1.8405,-0.070435
-2.6021,-1.8405,0.050922
-2.4751,-1.8405,0.16431
-2.3482,-1.8405,0.26812
-2.2213,-1.8405,0.36086
-2.0943,-1.8405,0.44127
-1.9674,-1.8405,0.50825
-1.8405,-1.8405,0.56092
-1.7135,-1.8405,0.59865
-1.5866,-1.8405,0.62103
-1.4597,-1.8405,0.6279
-1.3328,-1.8405,0.61935
-1.2058,-1.8405,0.59574
-1.0789,-1.8405,0.55764
-0.95197,-1.8405,0.50587
-0.82504,-1.8405,0.44147
-0.69811,-1.8405,0.36568
-0.57118,-1.8405,0.27992
-0.44425,-1.8405,0.18578
-0.31732,-1.8405,0.084967
-0.19039,-1.8405,-0.020681
-0.063465,-1.8405,-0.12926
0.063465,-1.8405,-0.23883
0.19039,-1.8405,-0.34741
0.31732,-1.8405,-0.45306
0.44425,-1.8405,-0.55387
0.57118,-1.8405,-0.64802
0.69811,-1.8405,-0.73378
0.82504,-1.8405,-0.80957
0.95197,-1.8405,-0.87397
1.0789,-1.8405,-0.92574
1.2058,-1.8405,-0.96384
1.3328,-1.8405,-0.98745
1.4597,-1.8405,-0.99599
1.5866,-1.8405,-0.98912
1.7135,-1.8405,-0.96675
1.8405,-1.8405,-0.92902
1.9674,-1.8405,-0.87635
2.0943,-1.8405,-0.80937
2.2213,-1.8405,-0.72896
2.3482,-1.8405,-0.63621
2.4751,-1.8405,-0.53241
2.6021,-1.8405,-0.41902
2.729,-1.8405,-0.29766
2.8559,-1.8405,-0.17008
2.9828,-1.8405,-0.038138
3.1098,-1.8405,0.09626
3.2367,-1.8405,0.23115
3.3636,-1.8405,0.36457
3.4906,-1.8405,0.49457
3.6175,-1.8405,0.61927
3.7444,-1.8405,0.73687
3.8713,-1.8405,0.84567
3.9983,-1.8405,0.94414
4.1252,-1.8405,1.0309
4.2521,-1.8405,1.1047
4.3791,-1.8405,1.1647
4.506,-1.8405,1.21
4.6329,-1.8405,1.2401
4.7598,-1.8405,1.2547
4.8868,-1.8405,1.2539
5.0137,-1.8405,1.2378
5.1406,-1.8405,1.2068
5.2676,-1.8405,1.1618
5.3945,-1.8405,1.1036
5.5214,-1.8405,1.0333
5.6484,-1.8405,0.9524
5.7753,-1.8405,0.86225
5.9022,-1.8405,0.76456
6.0291,-1.8405,0.6611
6.1561,-1.8405,0.55375
6.283,-1.8405,0.44443
-6.283,-1.7135,-0.79984
-6.1561,-1.7135,-0.91244
-6.0291,-1.7135,-1.023
-5.9022,-1.7135,-1.1296
-5.7753,-1.7135,-1.2303
-5.6484,-1.7135,-1.3232
-5.5214,-1.7135,-1.4067
-5.3945,-1.7135,-1.4792
-5.2676,-1.7135,-1.5393
-5.1406,-1.7135,-1.5859
-5.0137,-1.7135,-1.618
-4.8868,-1.7135,-1.6348
-4.7598,-1.7135,-1.6361
-4.6329,-1.7135,-1.6214
-4.506,-1.7135,-1.5908
-4.3791,-1.7135,-1.5446
-4.2521,-1.7135,-1.4834
-4.1252,-1.7135,-1.4079
-3.9983,-1.7135,-1.3192
-3.8713,-1.7135,-1.2184
-3.7444,-1.7135,-1.107
-3.6175,-1.7135,-0.98657
-3.4906,-1.7135,-0.85886
-3.3636,-1.7135,-0.72569
-3.2367,-1.7135,-0.58902
-3.1098,-1.7135,-0.45084
-2.9828,-1.7135,-0.31316
-2.8559,-1.7135,-0.178
-2.729,-1.7135,-0.047327
-2.6021,-1.7135,0.076958
-2.4751,-1.7135,0.19306
-2.3482,-1.7135,0.29932
-2.2213,-1.7135,0.39423
-2.0943,-1.7135,0.47646
-1.9674,-1.7135,0.5449
-1.8405,-1.7135,0.59865
-1.7135,-1.7135,0.63705
-1.5866,-1.7135,0.65969
-1.4597,-1.7135,0.6664
-1.3328,-1.7135,0.65729
-1.2058,-1.7135,0.6327
-1.0789,-1.7135,0.59323
-0.95197,-1.7135,0.53972
-0.82504,-1.7135,0.47324
-0.69811,-1.7135,0.39507
-0.57118,-1.7135,0.30666
-0.44425,-1.7135,0.20963
-0.31732,-1.7135,0.10576
-0.19039,-1.7135,-0.0030731
-0.063465,-1.7135,-0.11492
0.063465,-1.7135,-0.22779
0.19039,-1.7135,-0.33964
0.31732,-1.7135,-0.44847
0.44425,-1.7135,-0.55234
0.57118,-1.7135,-0.64936
0.69811,-1.7135,-0.73778
0.82504,-1.7135,-0.81595
0.95197,-1.7135,-0.88243
1.0789,-1.7135,-0.93594
1.2058,-1.7135,-0.97541
1.3328,-1.7135,-1
1.4597,-1.7135,-1.0091
1.5866,-1.7135,-1.0024
1.7135,-1.7135,-0.97976
1.8405,-1.7135,-0.94136
1.9674,-1.7135,-0.88761
2.0943,-1.7135,-0.81917
2.2213,-1.7135,-0.73694
2.3482,-1.7135,-0.64203
2.4751,-1.7135,-0.53577
2.6021,-1.7135,-0.41967
2.729,-1.7135,-0.29538
2.8559,-1.7135,-0.16471
2.9828,-1.7135,-0.029551
3.1098,-1.7135,0.10813
3.2367,-1.7135,0.24631
3.3636,-1.7135,0.38298
3.4906,-1.7135,0.51615
3.6175,-1.7135,0.64387
3.7444,-1.7135,0.76429
3.8713,-1.7135,0.87568
3.9983,-1.7135,0.97646
4.1252,-1.7135,1.0652
4.2521,-1.7135,1.1407
4.3791,-1.7135,1.2019
4.506,-1.7135,1.2481
4.6329,-1.7135,1.2786
4.7598,-1.7135,1.2933
4.8868,-1.7135,1.2921
5.0137,-1.7135,1.2752
5.1406,-1.7135,1.2432
5.2676,-1.7135,1.1966
5.3945,-1.7135,1.1364
5.5214,-1.7135,1.064
5.6484,-1.7135,0.98049
5.7753,-1.7135,0.88757
5.9022,-1.7135,0.78691
6.0291,-1.7135,0.68032
6.1561,-1.7135,0.56974
6.283,-1.7135,0.45713
-6.283,-1.5866,-0.78715
-6.1561,-1.5866,-0.90103
-6.0291,-1.5866,-1.0129
-5.9022,-1.5866,-1.1207
-5.7753,-1.5866,-1.2225
-5.6484,-1.5866,-1.3165
-5.5214,-1.5866,-1.4009
-5.3945,-1.5866,-1.4743
-5.2676,-1.5866,-1.5351
-5.1406,-1.5866,-1.5823
-5.0137,-1.5866,-1.6149
-4.8868,-1.5866,-1.632
-4.7598,-1.5866,-1.6334
-4.6329,-1.5866,-1.6187
-4.506,-1.5866,-1.5879
-4.3791,-1.5866,-1.5414
-4.2521,-1.5866,-1.4797
-4.1252,-1.5866,-1.4036
-3.9983,-1.5866,-1.3141
-3.8713,-1.5866,-1.2124
-3.7444,-1.5866,-1.1
-3.6175,-1.5866,-0.97848
-3.4906,-1.5866,-0.8496
-3.3636,-1.5866,-0.71521
-3.2367,-1.5866,-0.57728
-3.1098,-1.5866,-0.43782
-2.9828,-1.5866,-0.29888
-2.8559,-1.5866,-0.16247
-2.729,-1.5866,-0.030606
-2.6021,-1.5866,0.094812
-2.4751,-1.5866,0.21197
-2.3482,-1.5866,0.31917
-2.2213,-1.5866,0.41491
-2.0943,-1.5866,0.49785
-1.9674,-1.5866,0.56686
-1.8405,-1.5866,0.62103
-1.7135,-1.5866,0.65969
-1.5866,-1.5866,0.68243
-1.4597,-1.5866,0.68908
-1.3328,-1.5866,0.67974
-1.2058,-1.5866,0.65477
-1.0789,-1.5866,0.61478
-0.95197,-1.5866,0.5606
-0.82504,-1.5866,0.49332
-0.69811,-1.5866,0.41422
-0.57118,-1.5866,0.32478
-0.44425,-1.5866,0.22664
-0.31732,-1.5866,0.12159
-0.19039,-1.5866,0.011521
-0.063465,-1.5866,-0.10159
0.063465,-1.5866,-0.21573
0.19039,-1.5866,-0.32884
0.31732,-1.5866,-0.43891
0.44425,-1.5866,-0.54397
0.57118,-1.5866,-0.6421
0.69811,-1.5866,-0.73154
0.82504,-1.5866,-0.81064
0.95197,-1.5866,-0.87792
1.0789,-1.5866,-0.9321
1.2058,-1.5866,-0.9721
1.3328,-1.5866,-0.99707
1.4597,-1.5866,-1.0064
1.5866,-1.5866,-0.99975
1.7135,-1.5866,-0.97701
1.8405,-1.5866,-0.93835
1.9674,-1.5866,-0.88418
2.0943,-1.5866,-0.81518
2.2213,-1.5866,-0.73224
2.3482,-1.5866,-0.6365
2.4751,-1.5866,-0.52929
2.6021,-1.5866,-0.41214
2.729,-1.5866,-0.28672
2.8559,-1.5866,-0.15485
2.9828,-1.5866,-0.018446
3.1098,-1.5866,0.1205
3.2367,-1.5866,0.25996
3.3636,-1.5866,0.39789
3.4906,-1.5866,0.53227
3.6175,-1.5866,0.66116
3.7444,-1.5866,0.78268
3.8713,-1.5866,0.89507
3.9983,-1.5866,0.99674
4.1252,-1.5866,1.0863
4.2521,-1.5866,1.1624
4.3791,-1.5866,1.2241
4.506,-1.5866,1.2706
4.6329,-1.5866,1.3013
4.7598,-1.5866,1.3161
4.8868,-1.5866,1.3147
5.0137,-1.5866,1.2975
5.1406,-1.5866,1.265
5.2676,-1.5866,1.2178
5.3945,-1.5866,1.1569
5.5214,-1.5866,1.0836
5.6484,-1.5866,0.99914
5.7753,-1.5866,0.90515
5.9022,-1.5866,0.80334
6.0291,-1.5866,0.69554
6.1561,-1.5866,0.5837
6.283,-1.5866,0.46982
-6.283,-1.4597,-0.77445
-6.1561,-1.4597,-0.88757
-6.0291,-1.4597,-0.99865
-5.9022,-1.4597,-1.1057
-5.7753,-1.4597,-1.2068
-5.6484,-1.4597,-1.3002
-5.5214,-1.4597,-1.3841
-5.3945,-1.4597,-1.4569
-5.2676,-1.4597,-1.5173
-5.1406,-1.4597,-1.5641
-5.0137,-1.4597,-1.5964
-4.8868,-1.4597,-1.6134
-4.7598,-1.4597,-1.6147
-4.6329,-1.4597,-1.6
-4.506,-1.4597,-1.5693
-4.3791,-1.4597,-1.523
-4.2521,-1.4597,-1.4616
-4.1252,-1.4597,-1.3859
-3.9983,-1.4597,-1.2968
-3.8713,-1.4597,-1.1957
-3.7444,-1.4597,-1.0839
-3.6175,-1.4597,-0.96302
-3.4906,-1.4597,-0.83484
-3.3636,-1.4597,-0.70119
-3.2367,-1.4597,-0.56401
-3.1098,-1.4597,-0.42532
-2.9828,-1.4597,-0.28714
-2.8559,-1.4597,-0.15148
-2.729,-1.4597,-0.020335
-2.6021,-1.4597,0.1044
-2.4751,-1.4597,0.22092
-2.3482,-1.4597,0.32756
-2.2213,-1.4597,0.4228
-2.0943,-1.4597,0.50531
-1.9674,-1.4597,0.57398
-1.8405,-1.4597,0.6279
-1.7135,-1.4597,0.6664
-1.5866,-1.4597,0.68908
-1.4597,-1.4597,0.69577
-1.3328,-1.4597,0.68657
-1.2058,-1.4597,0.66182
-1.0789,-1.4597,0.62214
-0.95197,-1.4597,0.56837
-0.82504,-1.4597,0.50157
-0.69811,-1.4597,0.42303
-0.57118,-1.4597,0.33421
-0.44425,-1.4597,0.23674
-0.31732,-1.4597,0.1324
-0.19039,-1.4597,0.023071
-0.063465,-1.4597,-0.089284
0.063465,-1.4597,-0.20265
0.19039,-1.4597,-0.31501
0.31732,-1.4597,-0.42434
0.44425,-1.4597,-0.52868
0.57118,-1.4597,-0.62614
0.69811,-1.4597,-0.71497
0.82504,-1.4597,-0.79351
0.95197,-1.4597,-0.86031
1.0789,-1.4597,-0.91408
1.2058,-1.4597,-0.95376
1.3328,-1.4597,-0.9785
1.4597,-1.4597,-0.98771
1.5866,-1.4597,-0.98102
1.7135,-1.4597,-0.95834
1.8405,-1.4597,-0.91983
1.9674,-1.4597,-0.86592
2.0943,-1.4597,-0.79725
2.2213,-1.4597,-0.71474
2.3482,-1.4597,-0.6195
2.4751,-1.4597,-0.51286
2.6021,-1.4597,-0.39634
2.729,-1.4597,-0.2716
2.8559,-1.4597,-0.14045
2.9828,-1.4597,-0.0047983
3.1098,-1.4597,0.13338
3.2367,-1.4597,0.27208
3.3636,-1.4597,0.40925
3.4906,-1.4597,0.5429
3.6175,-1.4597,0.67109
3.7444,-1.4597,0.79195
3.8713,-1.4597,0.90374
3.9983,-1.4597,1.0049
4.1252,-1.4597,1.0939
4.2521,-1.4597,1.1697
4.3791,-1.4597,1.2311
4.506,-1.4597,1.2774
4.6329,-1.4597,1.308
4.7598,-1.4597,1.3227
4.8868,-1.4597,1.3215
5.0137,-1.4597,1.3045
5.1406,-1.4597,1.2722
5.2676,-1.4597,1.2254
5.3945,-1.4597,1.1649
5.5214,-1.4597,1.0921
5.6484,-1.4597,1.0083
5.7753,-1.4597,0.91491
5.9022,-1.4597,0.81378
6.0291,-1.4597,0.70672
6.1561,-1.4597,0.59563
6.283,-1.4597,0.48252
-6.283,-1.3328,-0.76176
-6.1561,-1.3328,-0.87208
-6.0291,-1.3328,-0.98042
-5.9022,-1.3328,-1.0848
-5.7753,-1.3328,-1.1834
-5.6484,-1.3328,-1.2744
-5.5214,-1.3328,-1.3562
-5.3945,-1.3328,-1.4271
-5.2676,-1.3328,-1.4859
-5.1406,-1.3328,-1.5314
-5.0137,-1.3328,-1.5627
-4.8868,-1.3328,-1.579
-4.7598,-1.3328,-1.58
-4.6329,-1.3328,-1.5653
-4.506,-1.3328,-1.5351
-4.3791,-1.3328,-1.4895
-4.2521,-1.3328,-1.4292
-4.1252,-1.3328,-1.3548
-3.9983,-1.3328,-1.2675
-3.8713,-1.3328,-1.1683
-3.7444,-1.3328,-1.0587
-3.6175,-1.3328,-0.94024
-3.4906,-1.3328,-0.81461
-3.3636,-1.3328,-0.68364
-3.2367,-1.3328,-0.54923
-3.1098,-1.3328,-0.41333
-2.9828,-1.3328,-0.27793
-2.8559,-1.3328,-0.145
-2.729,-1.3328,-0.016477
-2.6021,-1.3328,0.10578
-2.4751,-1.3328,0.22
-2.3482,-1.3328,0.32455
-2.2213,-1.3328,0.41796
-2.0943,-1.3328,0.49893
-1.9674,-1.3328,0.56635
-1.8405,-1.3328,0.61935
-1.7135,-1.3328,0.65729
-1.5866,-1.3328,0.67974
-1.4597,-1.3328,0.68657
-1.3328,-1.3328,0.67785
-1.2058,-1.3328,0.65394
-1.0789,-1.3328,0.61542
-0.95197,-1.3328,0.56312
-0.82504,-1.3328,0.49808
-0.69811,-1.3328,0.42156
-0.57118,-1.3328,0.33499
-0.44425,-1.3328,0.23996
-0.31732,-1.3328,0.13822
-0.19039,-1.3328,0.031594
-0.063465,-1.3328,-0.077989
0.063465,-1.3328,-0.18856
0.19039,-1.3328,-0.29815
0.31732,-1.3328,-0.40477
0.44425,-1.3328,-0.50651
0.57118,-1.3328,-0.60154
0.69811,-1.3328,-0.68811
0.82504,-1.3328,-0.76463
0.95197,-1.3328,-0.82967
1.0789,-1.3328,-0.88197
1.2058,-1.3328,-0.92049
1.3328,-1.3328,-0.9444
1.4597,-1.3328,-0.95312
1.5866,-1.3328,-0.94629
1.7135,-1.3328,-0.92384
1.8405,-1.3328,-0.88591
1.9674,-1.3328,-0.8329
2.0943,-1.3328,-0.76548
2.2213,-1.3328,-0.68451
2.3482,-1.3328,-0.5911
2.4751,-1.3328,-0.48655
2.6021,-1.3328,-0.37233
2.729,-1.3328,-0.25007
2.8559,-1.3328,-0.12155
2.9828,-1.3328,0.011378
3.1098,-1.3328,0.14678
3.2367,-1.3328,0.28268
3.3636,-1.3328,0.41709
3.4906,-1.3328,0.54806
3.6175,-1.3328,0.67369
3.7444,-1.3328,0.79215
3.8713,-1.3328,0.90174
3.9983,-1.3328,1.0009
4.1252,-1.3328,1.0883
4.2521,-1.3328,1.1626
4.3791,-1.3328,1.2229
4.506,-1.3328,1.2685
4.6329,-1.3328,1.2988
4.7598,-1.3328,1.3134
4.8868,-1.3328,1.3125
5.0137,-1.3328,1.2961
5.1406,-1.3328,1.2648
5.2676,-1.3328,1.2193
5.3945,-1.3328,1.1605
5.5214,-1.3328,1.0896
5.6484,-1.3328,1.0079
5.7753,-1.3328,0.91688
5.9022,-1.3328,0.81828
6.0291,-1.3328,0.71387
6.1561,-1.3328,0.60553
6.283,-1.3328,0.4952
-6.283,-1.2058,-0.74906
-6.1561,-1.2058,-0.85461
-6.0291,-1.2058,-0.95826
-5.9022,-1.2058,-1.0581
-5.7753,-1.2058,-1.1524
-5.6484,-1.2058,-1.2394
-5.5214,-1.2058,-1.3175
-5.3945,-1.2058,-1.3852
-5.2676,-1.2058,-1.4412
-5.1406,-1.2058,-1.4844
-5.0137,-1.2058,-1.514
-4.8868,-1.2058,-1.5292
-4.7598,-1.2058,-1.5297
-4.6329,-1.2058,-1.5151
-4.506,-1.2058,-1.4855
-4.3791,-1.2058,-1.4412
-4.2521,-1.2058,-1.3827
-4.1252,-1.2058,-1.3108
-3.9983,-1.2058,-1.2263
-3.8713,-1.2058,-1.1305
-3.7444,-1.2058,-1.0246
-3.6175,-1.2058,-0.91029
-3.4906,-1.2058,-0.78904
-3.3636,-1.2058,-0.66265
-3.2367,-1.2058,-0.53296
-3.1098,-1.2058,-0.40184
-2.9828,-1.2058,-0.27119
-2.8559,-1.2058,-0.14292
-2.729,-1.2058,-0.018889
-2.6021,-1.2058,0.099118
-2.4751,-1.2058,0.2094
-2.3482,-1.2058,0.3104
-2.2213,-1.2058,0.40068
-2.0943,-1.2058,0.479
-1.9674,-1.2058,0.5443
-1.8405,-1.2058,0.59574
-1.7135,-1.2058,0.6327
-1.5866,-1.2058,0.65477
-1.4597,-1.2058,0.66182
-1.3328,-1.2058,0.65394
-1.2058,-1.2058,0.63144
-1.0789,-1.2058,0.59491
-0.95197,-1.2058,0.54513
-0.82504,-1.2058,0.48311
-0.69811,-1.2058,0.41004
-0.57118,-1.2058,0.32732
-0.44425,-1.2058,0.23647
-0.31732,-1.2058,0.13916
-0.19039,-1.2058,0.037159
-0.063465,-1.2058,-0.067685
0.063465,-1.2058,-0.17348
0.19039,-1.2058,-0.27832
0.31732,-1.2058,-0.38032
0.44425,-1.2058,-0.47763
0.57118,-1.2058,-0.56848
0.69811,-1.2058,-0.65121
0.82504,-1.2058,-0.72427
0.95197,-1.2058,-0.78629
1.0789,-1.2058,-0.83608
1.2058,-1.2058,-0.87261
1.3328,-1.2058,-0.8951
1.4597,-1.2058,-0.90299
1.5866,-1.2058,-0.89594
1.7135,-1.2058,-0.87386
1.8405,-1.2058,-0.83691
1.9674,-1.2058,-0.78547
2.0943,-1.2058,-0.72016
2.2213,-1.2058,-0.64184
2.3482,-1.2058,-0.55156
2.4751,-1.2058,-0.45057
2.6021,-1.2058,-0.34028
2.729,-1.2058,-0.22228
2.8559,-1.2058,-0.098244
2.9828,-1.2058,0.030025
3.1098,-1.2058,0.16067
3.2367,-1.2058,0.29179
3.3636,-1.2058,0.42149
3.4906,-1.2058,0.54788
3.6175,-1.2058,0.66912
3.7444,-1.2058,0.78348
3.8713,-1.2058,0.88932
3.9983,-1.2058,0.98514
4.1252,-1.2058,1.0696
4.2521,-1.2058,1.1416
4.3791,-1.2058,1.2
4.506,-1.2058,1.2443
4.6329,-1.2058,1.2739
4.7598,-1.2058,1.2885
4.8868,-1.2058,1.2881
5.0137,-1.2058,1.2728
5.1406,-1.2058,1.2433
5.2676,-1.2058,1.2
5.3945,-1.2058,1.144
5.5214,-1.2058,1.0763
5.6484,-1.2058,0.99823
5.7753,-1.2058,0.91126
5.9022,-1.2058,0.81697
6.0291,-1.2058,0.7171
6.1561,-1.2058,0.61345
6.283,-1.2058,0.50789
-6.283,-1.0789,-0.73635
-6.1561,-1.0789,-0.83524
-6.0291,-1.0789,-0.93233
-5.9022,-1.0789,-1.0259
-5.7753,-1.0789,-1.1141
-5.6484,-1.0789,-1.1955
-5.5214,-1.0789,-1.2684
-5.3945,-1.0789,-1.3316
-5.2676,-1.0789,-1.3837
-5.1406,-1.0789,-1.4238
-5.0137,-1.0789,-1.451
-4.8868,-1.0789,-1.4646
-4.7598,-1.0789,-1.4643
-4.6329,-1.0789,-1.4498
-4.506,-1.0789,-1.4212
-4.3791,-1.0789,-1.3787
-4.2521,-1.0789,-1.3228
